,mean,skew,kurt_fisher,kurt_pearson,autocorr_lag1,range,min,max,iqr,std,cv,item,kind,pca
152,-0.46826449246108487,0.0,0.0,3.0,1.0,0.0,-0.4682644924610849,-0.4682644924610849,0.0,5.55667457882371e-17,-1.186652985285981e-16,skew,fake,2
153,2.7999460374458396,0.0,0.0,3.0,,0.0,2.7999460374458396,2.7999460374458396,0.0,0.0,0.0,kurt,fake,2
154,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,2
155,2.0,0.0,0.0,3.0,,0.0,2.0,2.0,0.0,0.0,0.0,pca,fake,2
156,14.643687114042649,0.0,0.0,3.0,1.0,0.0,14.643687114042644,14.643687114042644,0.0,5.334407595670762e-15,3.6428035877352917e-16,entropy,fake,2
157,-1.8387448066862934e-15,0.0,0.0,3.0,1.0,0.0,-1.838744806686293e-15,-1.838744806686293e-15,0.0,3.948254756966002e-31,-2.1472554226170058e-16,mean,fake,2
158,19.30005516449723,0.0,0.0,3.0,,0.0,19.300055164497227,19.300055164497227,0.0,3.556271730447175e-15,1.8426225729079754e-16,std,fake,2
159,-0.46826449246108487,0.0,0.0,3.0,1.0,0.0,-0.4682644924610849,-0.4682644924610849,0.0,5.55667457882371e-17,-1.186652985285981e-16,skew,fake,2
160,2.7999460374458396,0.0,0.0,3.0,,0.0,2.7999460374458396,2.7999460374458396,0.0,0.0,0.0,kurt,fake,2
161,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,2
162,2.0,0.0,0.0,3.0,,0.0,2.0,2.0,0.0,0.0,0.0,pca,fake,2
163,14.643687114042649,0.0,0.0,3.0,1.0,0.0,14.643687114042644,14.643687114042644,0.0,5.334407595670762e-15,3.6428035877352917e-16,entropy,fake,2
164,-1.8387448066862934e-15,0.0,0.0,3.0,1.0,0.0,-1.838744806686293e-15,-1.838744806686293e-15,0.0,3.948254756966002e-31,-2.1472554226170058e-16,mean,fake,2
165,19.30005516449723,0.0,0.0,3.0,,0.0,19.300055164497227,19.300055164497227,0.0,3.556271730447175e-15,1.8426225729079754e-16,std,fake,2
166,-0.46826449246108487,0.0,0.0,3.0,1.0,0.0,-0.4682644924610849,-0.4682644924610849,0.0,5.55667457882371e-17,-1.186652985285981e-16,skew,fake,2
167,2.7999460374458396,0.0,0.0,3.0,,0.0,2.7999460374458396,2.7999460374458396,0.0,0.0,0.0,kurt,fake,2
168,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,2
169,2.0,0.0,0.0,3.0,,0.0,2.0,2.0,0.0,0.0,0.0,pca,fake,2
170,14.643687114042649,0.0,0.0,3.0,1.0,0.0,14.643687114042644,14.643687114042644,0.0,5.334407595670762e-15,3.6428035877352917e-16,entropy,fake,2
171,-1.8387448066862934e-15,0.0,0.0,3.0,1.0,0.0,-1.838744806686293e-15,-1.838744806686293e-15,0.0,3.948254756966002e-31,-2.1472554226170058e-16,mean,fake,2
172,19.30005516449723,0.0,0.0,3.0,,0.0,19.300055164497227,19.300055164497227,0.0,3.556271730447175e-15,1.8426225729079754e-16,std,fake,2
173,-0.46826449246108487,0.0,0.0,3.0,1.0,0.0,-0.4682644924610849,-0.4682644924610849,0.0,5.55667457882371e-17,-1.186652985285981e-16,skew,fake,2
174,2.7999460374458396,0.0,0.0,3.0,,0.0,2.7999460374458396,2.7999460374458396,0.0,0.0,0.0,kurt,fake,2
175,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,2
176,2.0,0.0,0.0,3.0,,0.0,2.0,2.0,0.0,0.0,0.0,pca,fake,2
177,14.643687114042649,0.0,0.0,3.0,1.0,0.0,14.643687114042644,14.643687114042644,0.0,5.334407595670762e-15,3.6428035877352917e-16,entropy,fake,2
178,-1.8387448066862934e-15,0.0,0.0,3.0,1.0,0.0,-1.838744806686293e-15,-1.838744806686293e-15,0.0,3.948254756966002e-31,-2.1472554226170058e-16,mean,fake,2
179,19.30005516449723,0.0,0.0,3.0,,0.0,19.300055164497227,19.300055164497227,0.0,3.556271730447175e-15,1.8426225729079754e-16,std,fake,2
180,-0.46826449246108487,0.0,0.0,3.0,1.0,0.0,-0.4682644924610849,-0.4682644924610849,0.0,5.55667457882371e-17,-1.186652985285981e-16,skew,fake,2
181,2.7999460374458396,0.0,0.0,3.0,,0.0,2.7999460374458396,2.7999460374458396,0.0,0.0,0.0,kurt,fake,2
182,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,2
183,2.0,0.0,0.0,3.0,,0.0,2.0,2.0,0.0,0.0,0.0,pca,fake,2
184,14.643687114042649,0.0,0.0,3.0,1.0,0.0,14.643687114042644,14.643687114042644,0.0,5.334407595670762e-15,3.6428035877352917e-16,entropy,fake,2
185,-1.8387448066862934e-15,0.0,0.0,3.0,1.0,0.0,-1.838744806686293e-15,-1.838744806686293e-15,0.0,3.948254756966002e-31,-2.1472554226170058e-16,mean,fake,2
186,19.30005516449723,0.0,0.0,3.0,,0.0,19.300055164497227,19.300055164497227,0.0,3.556271730447175e-15,1.8426225729079754e-16,std,fake,2
187,-0.46826449246108487,0.0,0.0,3.0,1.0,0.0,-0.4682644924610849,-0.4682644924610849,0.0,5.55667457882371e-17,-1.186652985285981e-16,skew,fake,2
188,2.7999460374458396,0.0,0.0,3.0,,0.0,2.7999460374458396,2.7999460374458396,0.0,0.0,0.0,kurt,fake,2
189,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,2
